company,environment_rating,environment_percentage,Country,Sales,Profits,Assets,Market Value,posts_per_year,is_video,is_sponsored,caption,video_view_count,likes,comments,caption_num_words,caption_unique_words,mention_counts,hashtag_counts,emoji_counts,mentions_eco,mentions_eco-friendly,mentions_green,mentions_organic,mentions_clean,mentions_sustainable,mentions_sustainability,mentions_carbon,mentions_emissions,hashtags_eco,hashtags_eco-friendly,hashtags_green,hashtags_organic,hashtags_clean,hashtags_sustainable,hashtags_sustainability,hashtags_carbon,hashtags_emissions,caption_eco,caption_eco-friendly,caption_green,caption_organic,caption_clean,caption_sustainable,caption_sustainability,caption_carbon,caption_emissions,likely_automated,has_location,is_video_0,is_video_1,is_sponsored_0,is_sponsored_1,video_length_0,video_length_1,likes_0,likes_1,comments_0,comments_1,caption_num_words_0,caption_num_words_1,caption_unique_words_0,caption_unique_words_1,mention_counts_0,mention_counts_1,hashtag_counts_0,hashtag_counts_1,emoji_counts_0,emoji_counts_1,is_video_green_diff,is_sponsored_green_diff,video_length_green_diff,likes_green_diff,comments_green_diff,caption_num_words_green_diff,caption_unique_words_green_diff,mention_counts_green_diff,hashtag_counts_green_diff,emoji_counts_green_diff,posts_per_day,captions_per_year
Bank of Ireland,57,63,Ireland,71.08,4.32,1480.39,21.69,100,0.77,0.04,100,413.44,53.05,1.1,33.68,29.41,1.31,1.49,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.01,0,0,0.03,0.27,0.797752809,0.545454545,0.033707865,0.090909091,66.61062921,14.09481818,49.48314607,81.90909091,1.08988764,1.181818182,32.70786517,41.54545455,28.68539326,35.27272727,1.314606742,1.272727273,1.382022472,2.363636364,0.213483146,0.363636364,-0.252298264,0.057201226,-52.51581103,32.42594484,0.091930541,8.837589377,6.587334014,-0.041879469,0.981613892,0.150153218,0.294985251,1
Bankinter,70,91,Spain,26.18,6.163,939.9,37.05,107,0.186915888,0,107,961.7757009,420.1775701,482.3551402,71.26168224,55.57009346,1.598130841,5.644859813,2.841121495,0,0,0,0,0,0,0,0,0,0.037383178,0,0,0,0,0,0.009345794,0.009345794,0,0.373831776,0,0,0,0,0,0.018691589,0.028037383,0,0,0.009345794,0.230769231,0.068965517,0,0,19.27908974,2.976965517,513.3333333,169.6206897,644.5769231,46.03448276,72.5,67.93103448,56.74358974,52.4137931,1.794871795,1.068965517,6.064102564,4.517241379,2.961538462,2.517241379,-0.161803714,0,-16.30212423,-343.7126437,-598.5424403,-4.568965517,-4.32979664,-0.725906278,-1.546861185,-0.444297082,0.315634218,1
Banque Saudi Fransi,55,57,Saudi Arabia,25.07,8.864,474.9,98.88,442,0.135746606,0,441,63.78506787,57.39140271,3.352941176,25.4479638,23.76470588,1.040723982,1.251131222,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029478458,0.011337868,0.002267574,0,0,0,0,0,0,0.015837104,0,0.134433962,0.166666667,0,0,5.789099057,8.926222222,56.68396226,74.05555556,3.318396226,4.166666667,25.08254717,34.05555556,23.41981132,31.88888889,1.04009434,1.055555556,1.240566038,1.5,0.56501182,0.722222222,0.032232704,0,3.137123166,17.37159329,0.84827044,8.973008386,8.469077568,0.015461216,0.259433962,0.157210402,1.303834808,0.997737557
Barclays,72,94,United Kingdom,287.8,25.754,17908.55,231.34,298,0.073825503,0,295,232.9127517,407.5805369,15.83221477,15.60067114,14.74161074,1.281879195,1.020134228,1.210169492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003389831,0,0,0,0,0,0,0.020134228,0.855704698,0.075601375,0,0,0,2.064752577,0,409.8900344,311.5714286,15.73883162,19.71428571,15.57388316,16.71428571,14.72508591,15.42857143,1.281786942,1.285714286,1.020618557,1,1.197916667,1.714285714,-0.075601375,0,-2.064752577,-98.31860579,3.975454099,1.140402553,0.703485518,0.003927344,-0.020618557,0.516369048,0.879056047,0.989932886
Basler Kantonalbank,61,74,Switzerland,6.7,1.125,462.85,3.66,89,0.224719101,0,89,622.3483146,67.88764045,5.337078652,54.71910112,48.78651685,1.617977528,8.325842697,2.393258427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02247191,0,0,0,0,0,0.011235955,0,0,0,0,0,0,0.02247191,0.460674157,0.209302326,0.666666667,0,0,9.935034884,34.65533333,68.84883721,40.33333333,5.5,0.666666667,55.22093023,40.33333333,49.13953488,38.66666667,1.639534884,1,8.348837209,7.666666667,2.453488372,0.666666667,0.457364341,0,24.72029845,-28.51550388,-4.833333333,-14.8875969,-10.47286822,-0.639534884,-0.682170543,-1.786821705,0.262536873,1
Bayer,60,70,Germany,498.95,48.251,1376.76,647.14,386,0.240932642,0.031088083,385,319952.3756,249736.1995,787.9507772,12.29274611,11.91709845,1.202072539,4.121761658,1.594805195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020779221,0,0,0,0.002597403,0,0,0,0,0.023316062,0.455958549,0.241847826,0.222222222,0.032608696,0,12.83468478,3.979555556,250802.2473,227941.4444,802.6141304,488.1666667,12.05706522,17.11111111,11.71195652,16.11111111,1.206521739,1.111111111,4.119565217,4.166666667,1.591280654,1.666666667,-0.019625604,-0.032608696,-8.855129227,-22860.80284,-314.4474638,5.054045894,4.399154589,-0.095410628,0.047101449,0.075386013,1.138643068,0.997409326
Best Buy,72,94,United States,436.38,15.41,155.91,197.58,51,0.470588235,0,51,4672.27451,771.5294118,154.5294118,26.56862745,23.94117647,1.078431373,1.039215686,0.039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019607843,0,0,0,0,0,0,0,0,0.019607843,0,0.469387755,0.5,0,0,89.20565306,644.069,777.4285714,627,151.5510204,227.5,26.26530612,34,23.69387755,30,1.081632653,1,1.040816327,1,0.040816327,0,0.030612245,0,554.8633469,-150.4285714,75.94897959,7.734693878,6.306122449,-0.081632653,-0.040816327,-0.040816327,0.150442478,1
BlackRock,64,80,United States,150.63,42.29,1686.22,778.59,54,0.12962963,0,54,384.037037,569.3518519,6.314814815,123.1851852,91.81481481,1.166666667,3.203703704,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0.203703704,0,0.018518519,0,0,0,0.074074074,0,0,0.018518519,0.203703704,0.139534884,0.090909091,0,0,9.719418605,6.369090909,587.4418605,498.6363636,6.558139535,5.363636364,120.5348837,133.5454545,90.1627907,98.27272727,1.209302326,1,3.302325581,2.818181818,0.348837209,1.363636364,-0.048625793,0,-3.350327696,-88.80549683,-1.194503171,13.01057082,8.109936575,-0.209302326,-0.484143763,1.014799154,0.159292035,1
Boeing,69,89,United States,705.56,-34.14,1430.75,795.81,46,0.065217391,0,46,21147.23913,47574.30435,343.5652174,44.10869565,37.73913043,0.934782609,1.413043478,0.086956522,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0.173913043,0,0,0,0.02173913,0,0.02173913,0,0,0.043478261,0.108695652,0.083333333,0,0,0,7.818472222,0,50097.75,38489.9,382.2222222,204.4,43.63888889,45.8,37.22222222,39.6,0.944444444,0.9,1.5,1.1,0.111111111,0,-0.083333333,0,-7.818472222,-11607.85,-177.8222222,2.161111111,2.377777778,-0.044444444,-0.4,-0.111111111,0.135693215,1
Bombardier,51,49,Canada,157.6,-17.875,249.72,8.6,160,0.13125,0,160,1760.3125,6048.09375,26,67.68125,58.93125,1.05625,10.99375,0.2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,0,0.08125,0,0,0,0.00625,0,0.0125,0,0,0.00625,0,0.14,0,0,0,6.585653333,0,5982.24,7035.9,25.88,27.8,66.93333333,78.9,58.38,67.2,1.053333333,1.1,11.05333333,10.1,0.286666667,0.3,-0.14,0,-6.585653333,1053.66,1.92,11.96666667,8.82,0.046666667,-0.953333333,0.013333333,0.471976401,1
Bouygues,70,90,France,424.52,13.252,441.75,116.96,90,0.622222222,0,90,20429.03333,380.4666667,15.13333333,47.34444444,39.62222222,1.222222222,5.877777778,1.488888889,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566666667,0,0,0,0,0,0,0,0,0.011111111,0.966666667,0.734693878,0.487804878,0,0,6.484163265,5.347902439,334.7959184,435.0487805,13.57142857,17,38.02040816,58.48780488,32.46938776,48.17073171,1,1.487804878,7.673469388,3.731707317,0.979591837,2.097560976,-0.246889,0,-1.136260826,100.2528621,3.428571429,20.46739671,15.70134395,0.487804878,-3.941762071,1.117969139,0.265486726,1
Braskem,53,52,Brazil,132.64,-6.726,169.36,31.09,32,0.46875,0,32,4753.1875,776.0625,45.25,81.71875,61.65625,1.125,1.21875,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28125,0,0,0,0,0,0,0,0,0,0.03125,0.5,0.333333333,0,0,37.851,14.98783333,775.9230769,776.6666667,45.46153846,44.33333333,76.5,104.3333333,58.84615385,73.83333333,1.038461538,1.5,1.269230769,1,0.115384615,0,-0.166666667,0,-22.86316667,0.743589744,-1.128205128,27.83333333,14.98717949,0.461538462,-0.269230769,-0.115384615,0.09439528,1
Bridgestone,66,85,Japan,323.42,26.841,363.15,207.29,108,0.231481481,0,108,80.72222222,69.32407407,1.25,56.09259259,46.0462963,1.046296296,2.296296296,0.046296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074074074,0,0,0,0,0.046296296,0,0,0.009259259,0.018518519,0.685185185,0.20212766,0.428571429,0,0,9.856670213,19.21778571,69.71276596,66.71428571,1.308510638,0.857142857,57.89361702,44,47.39361702,37,1.053191489,1,2.031914894,4.071428571,0.053191489,0,0.226443769,0,9.361115502,-2.998480243,-0.451367781,-13.89361702,-10.39361702,-0.053191489,2.039513678,-0.053191489,0.318584071,1
Bristol-Myers Squibb,69,90,United States,261.45,34.39,1299.44,1375.8,106,0.283018868,0,106,291.8113208,212.1509434,3.830188679,38.44339623,33.78301887,1.037735849,2.047169811,0.066037736,0,0,0,0,0,0,0,0,0,0,0,0.009433962,0,0,0,0,0,0,0.047169811,0,0,0,0,0,0,0,0,0.047169811,0,0.278350515,0.333333333,0,0,9.773597938,18.66333333,214.2061856,190,3.742268041,4.777777778,38.1443299,41.66666667,33.45360825,37.33333333,1.041237113,1,2.072164948,1.777777778,0.051546392,0.222222222,0.054982818,0,8.889735395,-24.20618557,1.035509737,3.52233677,3.879725086,-0.041237113,-0.294387171,0.17067583,0.312684366,1
Brown-Forman,61,73,United States,33.81,8.58,55.18,297.4,228,0.552631579,0,228,205.9254386,144.6403509,2.206140351,41.96929825,35.48684211,1.157894737,1.179824561,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0.100877193,0,0.00877193,0,0,0,0.01754386,0.004385965,0,0.00877193,0.671052632,0.569306931,0.423076923,0,0,19.60543069,13.64076923,141.4059406,169.7692308,2.183168317,2.384615385,40.14851485,56.11538462,34.14356436,45.92307692,1.153465347,1.192307692,1.133663366,1.538461538,0.014851485,0,-0.146230008,0,-5.964661462,28.36329018,0.201447068,15.96686976,11.77951257,0.038842346,0.404798172,-0.014851485,0.672566372,1
CVS Health,71,92,United States,2567.56,66.29,2242.94,803.59,105,0.428571429,0,105,209.9142857,75.82857143,3.419047619,47.16190476,39.99047619,1.057142857,1.904761905,0.095238095,0,0,0,0,0,0,0,0,0,0.019047619,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0.00952381,0,0,0,0,0,0,0.446808511,0.272727273,0,0,38.00410638,60.92636364,75.89361702,75.27272727,3.468085106,3,47.4787234,44.45454545,40.26595745,37.63636364,1.053191489,1.090909091,1.79787234,2.818181818,0.106382979,0,-0.174081238,0,22.92225725,-0.620889749,-0.468085106,-3.02417795,-2.62959381,0.037717602,1.020309478,-0.106382979,0.309734513,1
Caesars Entertainment,62,75,United States,87.42,-11.95,253.45,66.07,98,0.255102041,0,97,519.3877551,361.244898,14.40816327,35.98979592,31.12244898,1.795918367,1.540816327,0.525773196,0,0,0,0,0.010204082,0,0,0,0,0,0,0.010204082,0,0.010204082,0,0,0,0,0.030927835,0,0,0,0,0,0,0,0,0.010204082,0.387755102,0.265957447,0,0,0,11.80010638,0,362.4574468,332.75,14.73404255,6.75,34.5106383,70.75,30.23404255,52,1.819148936,1.25,1.553191489,1.25,0.537634409,0.25,-0.265957447,0,-11.80010638,-29.70744681,-7.984042553,36.2393617,21.76595745,-0.569148936,-0.303191489,-0.287634409,0.289085546,0.989795918
Caltex Australia,54,57,Australia,153.3,2.66,58.68,40.74,146,0.410958904,0,146,3379.732877,384.5,3.335616438,35.94520548,32.89726027,1.164383562,2.417808219,1.356164384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0.020547945,0,0,0,0,0,0.020547945,0,0.391304348,0.75,0,0,3.631144928,7.02025,404.9782609,31.25,3.463768116,1.125,35.07971014,50.875,32.15942029,45.625,1.152173913,1.375,2.369565217,3.25,1.369565217,1.125,0.358695652,0,3.389105072,-373.7282609,-2.338768116,15.79528986,13.46557971,0.222826087,0.880434783,-0.244565217,0.430678466,1
Campbell Soup,66,85,United States,83.03,5.08,116.54,150.81,86,0.23255814,0,86,89.36046512,82.97674419,1.837209302,44.25581395,38.04651163,1.046511628,3.88372093,0.255813953,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0.023255814,0,0,0.081395349,0,0,0.093023256,0,0.023255814,0.011627907,0,0.011627907,0.034883721,0.011627907,0.011627907,0,0,0.232876712,0.230769231,0,0,4.317328767,4.388153846,85.95890411,66.23076923,2.01369863,0.846153846,44.10958904,45.07692308,37.84931507,39.15384615,1.054794521,1,3.95890411,3.461538462,0.205479452,0.538461538,-0.002107482,0,0.070825079,-19.72813488,-1.167544784,0.967334036,1.304531085,-0.054794521,-0.497365648,0.332982086,0.253687316,1
Canadian Tire,68,87,Canada,109.54,5.866,150.52,43.32,69,0.449275362,0,68,1852.188406,449.3768116,24.47826087,49.27536232,39.75362319,1.144927536,1.304347826,0.235294118,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0.102941176,0,0.014705882,0,0,0,0,0,0,0,0,0.476190476,0.166666667,0,0,8.217190476,1.983333333,456.5396825,374.1666667,25.58730159,12.83333333,46.47619048,78.66666667,37.80952381,60.16666667,1.095238095,1.666666667,1.253968254,1.833333333,0.225806452,0.333333333,-0.30952381,0,-6.233857143,-82.37301587,-12.75396825,32.19047619,22.35714286,0.571428571,0.579365079,0.107526882,0.203539823,0.985507246
Canon,71,92,Japan,329.63,11.476,438.77,227.27,798,0.086466165,0,798,2341.245614,16208.01003,77.63408521,92.28070175,71.10401003,1.330827068,2.058897243,0.42481203,0.00877193,0,0.001253133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107769424,0,0.027568922,0.001253133,0.00877193,0.002506266,0,0,0,0.00877193,0.320802005,0.095375723,0.028301887,0,0,19.47154335,6.620990566,16253.83526,15908.84906,78.56358382,71.56603774,84.42630058,143.5566038,66.19364162,103.1603774,1.289017341,1.603773585,2.072254335,1.971698113,0.436416185,0.349056604,-0.067073836,0,-12.85055279,-344.9862035,-6.997546079,59.1303032,36.96673574,0.314756244,-0.100556222,-0.087359581,2.353982301,1
CapitaLand,75,97,Singapore,50.08,15.657,612.4,107.71,75,0.32,0,75,355.8266667,109.6666667,8.146666667,113.24,90.50666667,2.653333333,13.42666667,2.773333333,0.04,0,0,0,0,0,0,0,0,0.106666667,0,0.066666667,0,0,0,0.08,0,0,0.36,0,0.093333333,0,0,0.026666667,0.04,0.013333333,0,0,0.133333333,0.346153846,0.260869565,0,0,26.82061538,30.5376087,103.9423077,122.6086957,11.28846154,1.043478261,111.0961538,118.0869565,89.94230769,91.7826087,2.365384615,3.304347826,12.94230769,14.52173913,2.730769231,2.869565217,-0.085284281,0,3.716993311,18.66638796,-10.24498328,6.990802676,1.840301003,0.938963211,1.579431438,0.138795987,0.221238938,1
CarMax,52,51,United States,203.2,8.884,213.02,119.74,31,0.548387097,0,31,1325.225806,220.0967742,15.4516129,23,20.93548387,1.032258065,2.032258065,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0.064516129,0,0,0,0,0,0,0.551724138,0.5,0,0,11.65275862,6.007,226.2068966,131.5,15.86206897,9.5,23.44827586,16.5,21.31034483,15.5,1.034482759,1,2.103448276,1,0.034482759,0,-0.051724138,0,-5.645758621,-94.70689655,-6.362068966,-6.948275862,-5.810344828,-0.034482759,-1.103448276,-0.034482759,0.091445428,1
Carlsberg,51,49,Denmark,98.79,9.848,184.95,181.03,15,0.266666667,0.266666667,15,2180.4,1348.8,23.66666667,7.533333333,7.333333333,1,2.933333333,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,,0.266666667,,2.519533333,,1348.8,,23.66666667,,7.533333333,,7.333333333,,1,,2.933333333,,0.066666667,,,,,,,,,,,,0.044247788,1
Carnival,51,49,United States,209.41,18.73,469.43,108.83,151,0.430463576,0,151,18096.77483,8051.443709,305.5033113,29.40397351,26.99337748,1.01986755,2.092715232,0.682119205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099337748,0.430463576,,0,,16.65429139,,8051.443709,,305.5033113,,29.40397351,,26.99337748,,1.01986755,,2.092715232,,0.682119205,,,,,,,,,,,,0.445427729,1
Carrefour,51,49,France,829.83,12.636,570.25,117.92,196,0.357142857,0,196,157276.8827,5483.239796,860.0765306,56.4744898,45.6122449,1.010204082,1.423469388,0.62244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0.005102041,0,0,0,0,0,0,0.025510204,0,0.370786517,0.222222222,0,0,23.08385393,6.356888889,4982.022472,10439.72222,386.994382,5538.333333,51.66292135,104.0555556,42.67977528,74.61111111,1.011235955,1,1.342696629,2.222222222,0.601123596,0.833333333,-0.148564295,0,-16.72696504,5457.69975,5151.338951,52.39263421,31.93133583,-0.011235955,0.879525593,0.232209738,0.578171091,1
Caterpillar,66,84,United States,509.59,53.04,758.94,629.89,147,0.285714286,0,147,9874.217687,5782.387755,39.85714286,58.08843537,48.18367347,1.149659864,2.047619048,0.265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068027211,0,0,0,0.013605442,0.006802721,0.006802721,0,0,0.020408163,0.12244898,0.268656716,0.461538462,0,0,23.63952239,35.80961538,5968.738806,3861.538462,41.64179104,21.46153846,56.58208955,73.61538462,46.95522388,60.84615385,1.156716418,1.076923077,2,2.538461538,0.291044776,0,0.192881745,0,12.170093,-2107.200344,-20.18025258,17.03329506,13.89092997,-0.079793341,0.538461538,-0.291044776,0.433628319,1
Cemex,60,71,Mexico,135.13,0.879,293.63,32.23,114,0.087719298,0,114,258.1666667,1505.035088,8.087719298,55.07894737,46.50877193,1.149122807,1.807017544,1.456140351,0,0,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0.00877193,0.052631579,0.026315789,0.01754386,0.254385965,0,0.00877193,0,0.00877193,0.035087719,0.096491228,0.201754386,0.078947368,0.01754386,0.614035088,0.111111111,0.03030303,0,0,10.50198765,1.93230303,1368.530864,1840.090909,8.271604938,7.636363636,51.35802469,64.21212121,43.71604938,53.36363636,1.197530864,1.03030303,1.654320988,2.181818182,1.469135802,1.424242424,-0.080808081,0,-8.569684624,471.5600449,-0.635241302,12.85409652,9.647586981,-0.167227834,0.527497194,-0.044893378,0.336283186,1
CenturyLink,51,49,United States,224.01,-52.69,647.42,116.6,76,0.5,0,61,198.1578947,58.75,21.44736842,21.78947368,20.13157895,1.039473684,2.486842105,0.114754098,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0,0,0,0,0,0,0.114754098,0,0,0,0,0,0,0,0,0,0.039473684,0.52173913,0.285714286,0,0,19.56869565,7.606857143,57.01449275,75.85714286,20.82608696,27.57142857,21.17391304,27.85714286,19.5942029,25.42857143,1.014492754,1.285714286,2.362318841,3.714285714,0.055555556,0.571428571,-0.236024845,0,-11.96183851,18.8426501,6.745341615,6.683229814,5.83436853,0.271221532,1.351966874,0.515873016,0.224188791,0.802631579
Charles Schwab,51,49,United States,114.98,35.35,3708,485.56,35,0.428571429,0,35,552,165.6571429,11.74285714,39.25714286,33.82857143,1.028571429,3.114285714,0.057142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057142857,0,0,0,0,0,0,0,0,0,0.057142857,0.393939394,1,0,0,45.06933333,122.412,170.7272727,82,12.3030303,2.5,39.96969697,27.5,34.33333333,25.5,1.03030303,1,3.151515152,2.5,0.060606061,0,0.606060606,0,77.34266667,-88.72727273,-9.803030303,-12.46969697,-8.833333333,-0.03030303,-0.651515152,-0.060606061,0.103244838,1
Chevron,49,43,United States,1401.44,29.24,2374.28,1717.62,61,0.344262295,0,61,1274.016393,1077.57377,37.24590164,28.3442623,25.44262295,1,1.081967213,0.06557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06557377,0,0,0,0.06557377,0,0.114754098,0.016393443,0,0.016393443,0.032786885,0.416666667,0.076923077,0,0,17.5505625,9.222769231,1079.270833,1071.307692,35.39583333,44.07692308,26.9375,33.53846154,24.29166667,29.69230769,1,1,1.041666667,1.230769231,0.0625,0.076923077,-0.33974359,0,-8.327793269,-7.963141026,8.681089744,6.600961538,5.400641026,0,0.189102564,0.014423077,0.179941003,1
Chewy,60,70,United States,48.47,-2.524,9.32,173.57,360,0.225,0,357,2199.180556,1917.041667,74.90277778,29.51111111,25.85,1.097222222,1.225,0.700280112,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053221289,0.008403361,0.005602241,0.005602241,0.00280112,0,0,0,0,0.008333333,0,0.232142857,0.125,0,0,6.698327381,0.961083333,1893.747024,2243.166667,73.08630952,100.3333333,27.7797619,53.75,24.47321429,45.125,1.086309524,1.25,1.214285714,1.375,0.687687688,0.875,-0.107142857,0,-5.737244048,349.4196429,27.24702381,25.9702381,20.65178571,0.163690476,0.160714286,0.187312312,1.061946903,0.991666667
China Southern Airlines,51,49,China,223.25,3.843,440.63,64.28,457,0.04595186,0,457,160.8862144,1145.768053,16.75054705,23.11597374,20.58205689,1.002188184,2.280087527,0.024070022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032822757,0,0.004376368,0,0.028446389,0,0,0.002188184,0,0.015317287,0,0.049881235,0,0,0,4.961579572,0,1143.793349,1168.861111,17.0023753,13.80555556,22.19714964,33.86111111,19.90973872,28.44444444,1.002375297,1,2.268408551,2.416666667,0.023752969,0.027777778,-0.049881235,0,-4.961579572,25.06776194,-3.196819741,11.66396147,8.534705727,-0.002375297,0.148258116,0.004024809,1.348082596,1
China State Construction Engineering,51,49,China,2029.88,60.611,2923.15,306.54,152,0.230263158,0,152,1070.296053,1219.848684,1.690789474,90.65789474,68.63157895,1.013157895,5.427631579,0.973684211,0,0,0,0,0,0,0,0,0,0.052631579,0,0.078947368,0,0.006578947,0,0,0,0,0.315789474,0,0.164473684,0,0.019736842,0.006578947,0,0.006578947,0,0.026315789,0,0.22,0.25,0,0,30.62503,57.7515,1291.81,1081.461538,2.05,1,83.65,104.1346154,63.69,78.13461538,1.02,1,5.26,5.75,0.86,1.192307692,0.03,0,27.12647,-210.3484615,-1.05,20.48461538,14.44461538,-0.02,0.49,0.332307692,0.448377581,1
Cigna,70,90,United States,1545.21,49.17,1570.32,728.14,137,0.751824818,0,137,346.3868613,70.49635036,2.839416058,37.54744526,33.39416058,1.102189781,1.781021898,0.01459854,0.065693431,0,0,0,0,0,0,0,0,0.00729927,0,0,0,0,0,0,0,0,0.094890511,0,0,0,0,0,0,0,0,0.01459854,0.116788321,0.778688525,0.533333333,0,0,82.42805738,48.763,69.47540984,78.8,2.93442623,2.066666667,37.69672131,36.33333333,33.58196721,31.86666667,1.114754098,1,1.729508197,2.2,0.008196721,0.066666667,-0.245355191,0,-33.66505738,9.324590164,-0.867759563,-1.363387978,-1.715300546,-0.114754098,0.470491803,0.058469945,0.404129794,1
Clorox,51,49,United States,61.33,8.16,54.59,233.24,11,0.454545455,0,11,4560,624.8181818,108.6363636,27.36363636,23,1.181818182,1,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,,0,,3.966454545,,624.8181818,,108.6363636,,27.36363636,,23,,1.181818182,,1,,0.363636364,,,,,,,,,,,,0.032448378,1
Cognizant,63,79,United States,167.83,18.42,162.04,318.32,266,0.161654135,0,266,709.7330827,1059.37218,4.12406015,36.20676692,34.19172932,1.026315789,15.09774436,0.868421053,0.003759398,0,0,0,0,0,0,0,0,0.898496241,0,0,0,0,0,0,0,0,0.744360902,0,0.015037594,0,0.003759398,0.011278195,0,0,0,0.011278195,0.007518797,0.191176471,0.151515152,0,0,13.04745588,3.251969697,1068.705882,1056.166667,4.073529412,4.141414141,38.63235294,35.37373737,35.88235294,33.61111111,1,1.035353535,12.17647059,16.1010101,0.735294118,0.914141414,-0.039661319,0,-9.795486185,-12.53921569,0.06788473,-3.258615567,-2.27124183,0.035353535,3.924539513,0.178847296,0.784660767,1
Colgate-Palmolive,72,93,United States,156.93,23.67,150.34,602.53,220,0.622727273,0,220,496.7363636,179.9727273,2.140909091,36.63636364,33.45909091,1.1,2.581818182,0.040909091,0,0,0,0,0,0,0,0,0,0.222727273,0,0.004545455,0,0.004545455,0.059090909,0.127272727,0,0,0.113636364,0,0.004545455,0,0.05,0.090909091,0.113636364,0.004545455,0,0.004545455,0,0.642424242,0.563636364,0,0,11.2774303,8.593254545,175.9818182,191.9454545,2.163636364,2.072727273,36.14545455,38.10909091,32.92727273,35.05454545,1.109090909,1.072727273,2.454545455,2.963636364,0.048484848,0.018181818,-0.078787879,0,-2.684175758,15.96363636,-0.090909091,1.963636364,2.127272727,-0.036363636,0.509090909,-0.03030303,0.648967552,1
Comcast,65,82,United States,1086.92,116.51,2624.21,1717.49,91,0.450549451,0,91,276.1758242,115.032967,0,36.46153846,32.23076923,1.32967033,1.208791209,0.010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065934066,0.010989011,0,0,0,0,0,0.032967033,0.010989011,0.043956044,0,0.425,0.636363636,0,0,10.20725,18.06254545,118.5625,89.36363636,0,0,36.1375,38.81818182,32.1375,32.90909091,1.3375,1.272727273,1.2125,1.181818182,0.0125,0,0.211363636,0,7.855295455,-29.19886364,0,2.680681818,0.771590909,-0.064772727,-0.030681818,-0.0125,0.268436578,1
Commerzbank,72,94,Germany,145.24,7.219,5204.31,46.28,127,0.354330709,0,127,1186.188976,350.8582677,11.85826772,35.35433071,34.29133858,1.05511811,10.48031496,2.047244094,0,0,0,0,0,0,0,0,0,0.023622047,0,0,0,0,0.007874016,0.031496063,0,0,0.007874016,0,0.023622047,0,0,0.007874016,0.031496063,0,0,0.007874016,0.023622047,0.341666667,0.571428571,0,0,10.66076667,17.38414286,352.825,317.1428571,12.00833333,9.285714286,35.3,36.28571429,34.3,34.14285714,1.058333333,1,10.40833333,11.71428571,2.016666667,2.571428571,0.229761905,0,6.72337619,-35.68214286,-2.722619048,0.985714286,-0.157142857,-0.058333333,1.305952381,0.554761905,0.374631268,1
